id,heuristique_prédite,heuristique_réelle,succès
9309,Greedy Independent Cover,Greedy Independent Cover,True
9310,Greedy Independent Cover,Greedy Independent Cover,True
9312,Greedy Independent Cover,Greedy Independent Cover,True
9313,Greedy Independent Cover,Greedy Independent Cover,True
9314,Greedy Independent Cover,Greedy Independent Cover,True
9315,Greedy Independent Cover,Greedy Independent Cover,True
9317,Greedy Independent Cover,Greedy Independent Cover,True
9318,Greedy Independent Cover,Greedy Independent Cover,True
9319,Greedy Independent Cover,Greedy Independent Cover,True
9320,Greedy Independent Cover,Greedy Independent Cover,True
9321,Greedy Independent Cover,Greedy Independent Cover,True
9322,Greedy Independent Cover,Greedy Independent Cover,True
9323,Greedy Independent Cover,Greedy Independent Cover,True
9324,Greedy Independent Cover,Greedy Independent Cover,True
9325,Greedy Independent Cover,Greedy Independent Cover,True
9326,Greedy Independent Cover,Greedy Independent Cover,True
9327,Greedy Independent Cover,Greedy Independent Cover,True
9328,Greedy Independent Cover,Greedy Independent Cover,True
9329,Greedy Independent Cover,Greedy Independent Cover,True
9330,Greedy Independent Cover,Greedy Independent Cover,True
9331,Greedy Independent Cover,Greedy Independent Cover,True
9332,Greedy Independent Cover,Greedy Independent Cover,True
9333,Greedy Independent Cover,Greedy Independent Cover,True
9334,Greedy Independent Cover,Greedy Independent Cover,True
9335,Greedy Independent Cover,Greedy Independent Cover,True
9336,Greedy Independent Cover,Greedy Independent Cover,True
9338,Greedy Independent Cover,Greedy Independent Cover,True
9339,Greedy Independent Cover,Greedy Independent Cover,True
9340,Greedy Independent Cover,Greedy Independent Cover,True
9341,Greedy Independent Cover,Greedy Independent Cover,True
9342,Greedy Independent Cover,Greedy Independent Cover,True
9343,Greedy Independent Cover,Greedy Independent Cover,True
9344,Greedy Independent Cover,Greedy Independent Cover,True
9345,Greedy Independent Cover,Greedy Independent Cover,True
9346,Greedy Independent Cover,Greedy Independent Cover,True
9347,Greedy Independent Cover,Greedy Independent Cover,True
9348,Greedy Independent Cover,Greedy Independent Cover,True
9349,Greedy Independent Cover,Greedy Independent Cover,True
9351,Greedy Independent Cover,Greedy Independent Cover,True
9352,Greedy Independent Cover,Greedy Independent Cover,True
9354,Greedy Independent Cover,Greedy Independent Cover,True
9355,Greedy Independent Cover,Greedy Independent Cover,True
9356,Greedy Independent Cover,Greedy Independent Cover,True
9357,Greedy Independent Cover,Greedy Independent Cover,True
9358,Greedy Independent Cover,Greedy Independent Cover,True
9359,Greedy Independent Cover,Greedy Independent Cover,True
9360,Greedy Independent Cover,Greedy Independent Cover,True
9361,Greedy Independent Cover,Greedy Independent Cover,True
9362,Greedy Independent Cover,Greedy Independent Cover,True
9363,Greedy Independent Cover,Greedy Independent Cover,True
9364,Greedy Independent Cover,Greedy Independent Cover,True
9365,Greedy Independent Cover,Greedy Independent Cover,True
9366,Greedy Independent Cover,Greedy Independent Cover,True
9367,Greedy Independent Cover,Greedy Independent Cover,True
9368,Greedy Independent Cover,Greedy Independent Cover,True
9369,Greedy Independent Cover,Greedy Independent Cover,True
9370,Greedy Independent Cover,Greedy Independent Cover,True
9371,Greedy Independent Cover,Greedy Independent Cover,True
9372,Greedy Independent Cover,Greedy Independent Cover,True
9373,Greedy Independent Cover,Greedy Independent Cover,True
9374,Greedy Independent Cover,Greedy Independent Cover,True
9375,Greedy Independent Cover,Greedy Independent Cover,True
9376,Greedy Independent Cover,Greedy Independent Cover,True
9377,Greedy Independent Cover,Greedy Independent Cover,True
9378,Greedy Independent Cover,Greedy Independent Cover,True
9379,Greedy Independent Cover,Greedy Independent Cover,True
9380,Greedy Independent Cover,Greedy Independent Cover,True
9381,Greedy Independent Cover,Greedy Independent Cover,True
9382,Greedy Independent Cover,Greedy Independent Cover,True
9383,Greedy Independent Cover,Greedy Independent Cover,True
9384,Greedy Independent Cover,Greedy Independent Cover,True
9385,Greedy Independent Cover,Greedy Independent Cover,True
9386,Greedy Independent Cover,Greedy Independent Cover,True
9387,Greedy Independent Cover,Greedy Independent Cover,True
9388,Greedy Independent Cover,Greedy Independent Cover,True
9389,Greedy Independent Cover,Greedy Independent Cover,True
9390,Greedy Independent Cover,Greedy Independent Cover,True
9391,Greedy Independent Cover,Greedy Independent Cover,True
9392,Greedy Independent Cover,Greedy Independent Cover,True
9393,Greedy Independent Cover,Greedy Independent Cover,True
9394,Greedy Independent Cover,Greedy Independent Cover,True
9395,Greedy Independent Cover,Greedy Independent Cover,True
9396,Greedy Independent Cover,Greedy Independent Cover,True
9397,Greedy Independent Cover,Greedy Independent Cover,True
9398,Greedy Independent Cover,Greedy Independent Cover,True
9399,Greedy Independent Cover,Greedy Independent Cover,True
9400,Greedy Independent Cover,Greedy Independent Cover,True
9401,Greedy Independent Cover,Greedy Independent Cover,True
9402,Greedy Independent Cover,Greedy Independent Cover,True
9403,Greedy Independent Cover,Greedy Independent Cover,True
9404,Greedy Independent Cover,Greedy Independent Cover,True
9405,Greedy Independent Cover,Greedy Independent Cover,True
9406,Greedy Independent Cover,Greedy Independent Cover,True
9407,Greedy Independent Cover,Greedy Independent Cover,True
9408,Greedy Independent Cover,Greedy Independent Cover,True
9409,Greedy Independent Cover,Greedy Independent Cover,True
9410,Greedy Independent Cover,Greedy Independent Cover,True
9411,Greedy Independent Cover,Greedy Independent Cover,True
9412,Greedy Independent Cover,Greedy Independent Cover,True
9413,Greedy Independent Cover,Greedy Independent Cover,True
9415,Greedy Independent Cover,Greedy Independent Cover,True
9416,Greedy Independent Cover,Greedy Independent Cover,True
9418,Greedy Independent Cover,Greedy Independent Cover,True
9419,Greedy Independent Cover,Greedy Independent Cover,True
9420,Greedy Independent Cover,Greedy Independent Cover,True
9421,Greedy Independent Cover,Greedy Independent Cover,True
9422,Greedy Independent Cover,Greedy Independent Cover,True
9423,Greedy Independent Cover,Greedy Independent Cover,True
9424,Greedy Independent Cover,Greedy Independent Cover,True
9425,Greedy Independent Cover,Greedy Independent Cover,True
9426,Greedy Independent Cover,Greedy Independent Cover,True
9427,Greedy Independent Cover,Greedy Independent Cover,True
9428,Greedy Independent Cover,Greedy Independent Cover,True
9429,Greedy Independent Cover,Greedy Independent Cover,True
9430,Greedy Independent Cover,Greedy Independent Cover,True
9431,Greedy Independent Cover,Greedy Independent Cover,True
9432,Greedy Independent Cover,Greedy Independent Cover,True
9433,Greedy Independent Cover,Greedy Independent Cover,True
9434,Greedy Independent Cover,Greedy Independent Cover,True
9436,Greedy Independent Cover,Greedy Independent Cover,True
9437,Greedy Independent Cover,Greedy Independent Cover,True
9439,Greedy Independent Cover,Greedy Independent Cover,True
9440,Greedy Independent Cover,Greedy Independent Cover,True
9441,Greedy Independent Cover,Greedy Independent Cover,True
9442,Greedy Independent Cover,Greedy Independent Cover,True
9443,Greedy Independent Cover,Greedy Independent Cover,True
9444,Greedy Independent Cover,Greedy Independent Cover,True
9445,Greedy Independent Cover,Greedy Independent Cover,True
9446,Greedy Independent Cover,Greedy Independent Cover,True
9447,Greedy Independent Cover,Greedy Independent Cover,True
9448,Greedy Independent Cover,Greedy Independent Cover,True
9449,Greedy Independent Cover,Greedy Independent Cover,True
9450,Greedy Independent Cover,Greedy Independent Cover,True
9451,Greedy Independent Cover,Greedy Independent Cover,True
9452,Greedy Independent Cover,Greedy Independent Cover,True
9453,Greedy Independent Cover,Greedy Independent Cover,True
9454,Greedy Independent Cover,Greedy Independent Cover,True
9455,Greedy Independent Cover,Greedy Independent Cover,True
9457,Greedy Independent Cover,Greedy Independent Cover,True
9458,Greedy Independent Cover,Greedy Independent Cover,True
9459,Greedy Independent Cover,Greedy Independent Cover,True
9460,Greedy Independent Cover,Greedy Independent Cover,True
9461,Greedy Independent Cover,Greedy Independent Cover,True
9462,Greedy Independent Cover,Greedy Independent Cover,True
9463,Greedy Independent Cover,Greedy Independent Cover,True
9464,Greedy Independent Cover,Greedy Independent Cover,True
9465,Greedy Independent Cover,Greedy Independent Cover,True
9466,Greedy Independent Cover,Greedy Independent Cover,True
9468,Greedy Independent Cover,Greedy Independent Cover,True
9469,Greedy Independent Cover,Greedy Independent Cover,True
9470,Greedy Independent Cover,Greedy Independent Cover,True
9471,Greedy Independent Cover,Greedy Independent Cover,True
9472,Greedy Independent Cover,Greedy Independent Cover,True
9473,Greedy Independent Cover,Greedy Independent Cover,True
9474,Greedy Independent Cover,Greedy Independent Cover,True
9475,Greedy Independent Cover,Greedy Independent Cover,True
9476,Greedy Independent Cover,Greedy Independent Cover,True
9477,Greedy Independent Cover,Greedy Independent Cover,True
9478,Greedy Independent Cover,Greedy Independent Cover,True
9479,Greedy Independent Cover,Greedy Independent Cover,True
9480,Greedy Independent Cover,Greedy Independent Cover,True
9481,Greedy Independent Cover,Greedy Independent Cover,True
9482,Greedy Independent Cover,Greedy Independent Cover,True
9483,Greedy Independent Cover,Greedy Independent Cover,True
9484,Greedy Independent Cover,Greedy Independent Cover,True
9485,Greedy Independent Cover,Greedy Independent Cover,True
9486,Greedy Independent Cover,Greedy Independent Cover,True
9487,Greedy Independent Cover,Greedy Independent Cover,True
9488,Greedy Independent Cover,Greedy Independent Cover,True
9489,Greedy Independent Cover,Greedy Independent Cover,True
9490,Greedy Independent Cover,Greedy Independent Cover,True
9491,Greedy Independent Cover,Greedy Independent Cover,True
9492,Greedy Independent Cover,Greedy Independent Cover,True
9493,Greedy Independent Cover,Greedy Independent Cover,True
9494,Greedy Independent Cover,Greedy Independent Cover,True
9495,Greedy Independent Cover,Greedy Independent Cover,True
9496,Greedy Independent Cover,Greedy Independent Cover,True
9498,Greedy Independent Cover,Greedy Independent Cover,True
9499,Greedy Independent Cover,Greedy Independent Cover,True
9500,Greedy Independent Cover,Greedy Independent Cover,True
9502,Greedy Independent Cover,Greedy Independent Cover,True
9503,Greedy Independent Cover,Greedy Independent Cover,True
9504,Greedy Independent Cover,Greedy Independent Cover,True
9506,Greedy Independent Cover,Greedy Independent Cover,True
9507,Greedy Independent Cover,Greedy Independent Cover,True
9508,Greedy Independent Cover,Greedy Independent Cover,True
9509,Greedy Independent Cover,Greedy Independent Cover,True
9510,Greedy Independent Cover,Greedy Independent Cover,True
9511,Greedy Independent Cover,Greedy Independent Cover,True
9512,Greedy Independent Cover,Greedy Independent Cover,True
9513,Greedy Independent Cover,Greedy Independent Cover,True
9514,Greedy Independent Cover,Greedy Independent Cover,True
9515,Greedy Independent Cover,Greedy Independent Cover,True
9516,Greedy Independent Cover,Greedy Independent Cover,True
9517,Greedy Independent Cover,Greedy Independent Cover,True
9518,Greedy Independent Cover,Greedy Independent Cover,True
9519,Greedy Independent Cover,Greedy Independent Cover,True
9520,Greedy Independent Cover,Greedy Independent Cover,True
9521,Greedy Independent Cover,Greedy Independent Cover,True
9522,Greedy Independent Cover,Greedy Independent Cover,True
9523,Greedy Independent Cover,Greedy Independent Cover,True
9524,Greedy Independent Cover,Greedy Independent Cover,True
9525,Greedy Independent Cover,Greedy Independent Cover,True
9526,Greedy Independent Cover,Greedy Independent Cover,True
9527,Greedy Independent Cover,Greedy Independent Cover,True
9528,Greedy Independent Cover,Greedy Independent Cover,True
9530,Greedy Independent Cover,Greedy Independent Cover,True
9531,Greedy Independent Cover,Greedy Independent Cover,True
9532,Greedy Independent Cover,Greedy Independent Cover,True
9533,Greedy Independent Cover,Greedy Independent Cover,True
9534,Greedy Independent Cover,Greedy Independent Cover,True
9535,Greedy Independent Cover,Greedy Independent Cover,True
9536,Greedy Independent Cover,Greedy Independent Cover,True
9537,Greedy Independent Cover,Greedy Independent Cover,True
9538,Greedy Independent Cover,Greedy Independent Cover,True
9540,Greedy Independent Cover,Greedy Independent Cover,True
9541,Greedy Independent Cover,Greedy Independent Cover,True
9542,Greedy Independent Cover,Greedy Independent Cover,True
9543,Greedy Independent Cover,Greedy Independent Cover,True
9545,Greedy Independent Cover,Greedy Independent Cover,True
9547,Greedy Independent Cover,Greedy Independent Cover,True
9549,Greedy Independent Cover,Greedy Independent Cover,True
9550,Greedy Independent Cover,Greedy Independent Cover,True
9551,Greedy Independent Cover,Greedy Independent Cover,True
9552,Greedy Independent Cover,Greedy Independent Cover,True
9553,Greedy Independent Cover,Greedy Independent Cover,True
9554,Greedy Independent Cover,Greedy Independent Cover,True
9555,Greedy Independent Cover,Greedy Independent Cover,True
9556,Greedy Independent Cover,Greedy Independent Cover,True
9557,Greedy Independent Cover,Greedy Independent Cover,True
9558,Greedy Independent Cover,Greedy Independent Cover,True
9559,Greedy Independent Cover,Greedy Independent Cover,True
9560,Greedy Independent Cover,Greedy Independent Cover,True
